metadata_row,complex_name,compound_group,smiles,experimental_pKD,covalent,fragment_screen,pb_valid_prepared,pb_valid_ref,suspected_artefact,sucos_shape,pocket_qcov,sucos_shape_pocket_qcov,complex_directory,complex_ref_pdb_path,complex_ref_pdb_exists,complex_ref_pdb_bytes,complex_ref_pdb_sha256,prepared_protein_pdb_path,prepared_protein_pdb_exists,prepared_protein_pdb_bytes,prepared_protein_pdb_sha256,ligand_ref_sdf_path,ligand_ref_sdf_exists,ligand_ref_sdf_bytes,ligand_ref_sdf_sha256,ligand_prepared_sdf_path,ligand_prepared_sdf_exists,ligand_prepared_sdf_bytes,ligand_prepared_sdf_sha256,complex_ref_pdb_coordinate_records,complex_ref_pdb_atom_records,complex_ref_pdb_hetatm_records,complex_ref_pdb_ligand_records,prepared_protein_pdb_coordinate_records,prepared_protein_pdb_atom_records,prepared_protein_pdb_hetatm_records,prepared_protein_pdb_ligand_records,ligand_ref_sdf_parse_ok,ligand_ref_sdf_molecule_count,ligand_ref_sdf_atom_count,ligand_ref_sdf_heavy_atom_count,ligand_ref_sdf_formal_charge,ligand_ref_sdf_elements,ligand_prepared_sdf_parse_ok,ligand_prepared_sdf_molecule_count,ligand_prepared_sdf_atom_count,ligand_prepared_sdf_heavy_atom_count,ligand_prepared_sdf_formal_charge,ligand_prepared_sdf_elements
314,A71EV2A-x4350a,x4350a,Cc1cnccc1CC(=O)N1CCC[C@H](C(N)=O)C1,,False,False,True,True,False,40.6201,95.6522,38.854,structures/x4350a/A71EV2A-x4350a,structures/x4350a/A71EV2A-x4350a/A71EV2A-x4350a_complex_ref.pdb,True,196824,e3b480a0d7102fd5cd7bb960e71f9589127208b03843285aee4c969b5f1989a8,structures/x4350a/A71EV2A-x4350a/A71EV2A-x4350a_prepared.pdb,True,170009,8423f5d681c3d954785eb1aa5186dd00fea305472acd8035c96d15cf44390e3e,structures/x4350a/A71EV2A-x4350a/A71EV2A-x4350a_ligand_ref.sdf,True,1719,8d0f8ce821080ee95a3c89e8b258fba2116e0c2509d6d684c5c243209f656bfe,structures/x4350a/A71EV2A-x4350a/A71EV2A-x4350a_ligand_prepared.sdf,True,3296,73cf632d400de07916b88db465eaa2b8a410ebae66bba75e882103b35a0f75e6,1108,1077,31,19,2097,2097,,,True,1,19,19,0,C:14;N:3;O:2,True,1,38,19,0,C:14;H:19;N:3;O:2
315,A71EV2A-x4351a,x4351a,NC(=O)C[C@H]1CCCN(c2ncnc3ccccc23)C1,4.9593,False,False,True,True,False,46.729,91.6667,42.8349,structures/x4351a/A71EV2A-x4351a,structures/x4351a/A71EV2A-x4351a/A71EV2A-x4351a_complex_ref.pdb,True,376891,f4c5e1721200425cc0f15799ed5835086ee6721fd213b0963f2d44f8b003a9cd,structures/x4351a/A71EV2A-x4351a/A71EV2A-x4351a_prepared.pdb,True,171224,87ec07b173000b32f0c658cbb6810a526c03e497320cb0eda0ac6b7ec64986dc,structures/x4351a/A71EV2A-x4351a/A71EV2A-x4351a_ligand_ref.sdf,True,1815,30bd95f68168db964b5463ffb0b3f7e65facd56e0002a1419fe05962b17e1c5a,structures/x4351a/A71EV2A-x4351a/A71EV2A-x4351a_ligand_prepared.sdf,True,3309,c4a2502b797b6afe8aacd88120d5bd9ca5fb03593d5be452f0b30a9ac325f9cd,2226,2186,40,20,2112,2112,,,True,1,20,20,0,C:15;N:4;O:1,True,1,38,20,0,C:15;H:18;N:4;O:1
316,A71EV2A-x4365a,x4365a_x4365b,NC(=O)[C@H]1CCCN(C(=O)Cc2cccc3c2OCCO3)C1,,False,False,True,True,False,45.5662,77.2727,35.2102,structures/x4365a_x4365b/A71EV2A-x4365a,structures/x4365a_x4365b/A71EV2A-x4365a/A71EV2A-x4365a_complex_ref.pdb,True,378186,23af6de6f49466671dae361eb70293d48cdcbe2ed8c6dc5005b52b85a7558bcc,structures/x4365a_x4365b/A71EV2A-x4365a/A71EV2A-x4365a_prepared.pdb,True,170009,0c6e8d354b3a851286fb7d8eeec79dff5e76a9c9c30c3d41d5e9edcae7523521,structures/x4365a_x4365b/A71EV2A-x4365a/A71EV2A-x4365a_ligand_ref.sdf,True,1981,980c846be52e6d1c7fb5f957a957ad84d72f01da286cd01d60bbe237cb9545ad,structures/x4365a_x4365b/A71EV2A-x4365a/A71EV2A-x4365a_ligand_prepared.sdf,True,3641,da09702bfb725b680433e39dda1726a8ef5478325b5b171a55f5b57915d94005,2222,2162,60,44,2097,2097,,,True,1,22,22,0,C:16;N:2;O:4,True,1,42,22,0,C:16;H:20;N:2;O:4
317,A71EV2A-x4365b,x4365a_x4365b,NC(=O)[C@H]1CCCN(C(=O)Cc2cccc3c2OCCO3)C1,,False,False,True,True,False,37.9158,91.3043,34.6188,structures/x4365a_x4365b/A71EV2A-x4365b,structures/x4365a_x4365b/A71EV2A-x4365b/A71EV2A-x4365b_complex_ref.pdb,True,378024,608c3500a431a2bb824c53cdc8b0ed0686960b020cc4517544fa710b9c33c23a,structures/x4365a_x4365b/A71EV2A-x4365b/A71EV2A-x4365b_prepared.pdb,True,170009,1df3e9d1a25c09d8321a859e4ce5f419e7edf5b2947a052bdb96c9304b845e3d,structures/x4365a_x4365b/A71EV2A-x4365b/A71EV2A-x4365b_ligand_ref.sdf,True,1981,febd81c768213d261e431589c26acde17541b05b2d5630c64097b65a1fa37914,structures/x4365a_x4365b/A71EV2A-x4365b/A71EV2A-x4365b_ligand_prepared.sdf,True,3641,39350924d8a0f41faa3b4d81f2e1f03bb1b3081aae5fd32d725abaa457a562ef,2220,2162,58,44,2097,2097,,,True,1,22,22,0,C:16;N:2;O:4,True,1,42,22,0,C:16;H:20;N:2;O:4
318,A71EV2A-x4368a,x4368a,COCc1ccccc1CC(=O)N1CCC[C@H](C(N)=O)C1,4.5768,False,False,True,True,False,42.7327,91.6667,39.1716,structures/x4368a/A71EV2A-x4368a,structures/x4368a/A71EV2A-x4368a/A71EV2A-x4368a_complex_ref.pdb,True,201847,16a4ee2bdfbbe8c1d8de0695703af47fcb9c2122faea97fc7dd603b8a932f2f9,structures/x4368a/A71EV2A-x4368a/A71EV2A-x4368a_prepared.pdb,True,171224,3b1b2cfdde67a800ba27fd290a4a06be29d3b6c652f8f16cfe7f80ce497499c7,structures/x4368a/A71EV2A-x4368a/A71EV2A-x4368a_ligand_ref.sdf,True,1885,5770613ccb636ec782e8f9f354be07ca522101b81f8152e8a79293f7908e9417,structures/x4368a/A71EV2A-x4368a/A71EV2A-x4368a_ligand_prepared.sdf,True,3711,bdb93f6047f8a8c03b4f01942b49278d811d079cb3dba82b39d3a9e9f91be80c,1136,1092,44,21,2112,2112,,,True,1,21,21,0,C:16;N:2;O:3,True,1,43,21,0,C:16;H:22;N:2;O:3
319,A71EV2A-x4372a,x4372a,NC(=O)[C@H]1CCCN(C(=O)Cc2cccnc2O)C1,5.1538,False,False,True,True,False,41.7768,90,37.5991,structures/x4372a/A71EV2A-x4372a,structures/x4372a/A71EV2A-x4372a/A71EV2A-x4372a_complex_ref.pdb,True,195770,2d12cfca919a8b79f28a83a49a2a1e3456169b3021cc5ac43e63c99dd3baa20e,structures/x4372a/A71EV2A-x4372a/A71EV2A-x4372a_prepared.pdb,True,170009,f15698ba81fb6f6bcf1085f6835116b3fba89748b626174a9e533b6efe3cad3f,structures/x4372a/A71EV2A-x4372a/A71EV2A-x4372a_ligand_ref.sdf,True,1719,afbce225e671ffac1343ceb47abaa60e3b0a516adb9e495f7533630dc777d086,structures/x4372a/A71EV2A-x4372a/A71EV2A-x4372a_ligand_prepared.sdf,True,3130,2eb4b36094ee15c5788ce2a94f3aeeb209315915bf08991d009d9b3ea3b9b2bf,1115,1080,35,19,2097,2097,,,True,1,19,19,0,C:13;N:3;O:3,True,1,36,19,0,C:13;H:17;N:3;O:3
320,A71EV2A-x4373a,x4373a,NC(=O)[C@H]1CCCN(C(=O)Cc2cccc3c2OCO3)C1,,False,False,True,True,False,42.7076,96,40.9993,structures/x4373a/A71EV2A-x4373a,structures/x4373a/A71EV2A-x4373a/A71EV2A-x4373a_complex_ref.pdb,True,199179,deeb7e99187b1e421c3f31348ce1347b2585f8331b47c689b29224abe410640d,structures/x4373a/A71EV2A-x4373a/A71EV2A-x4373a_prepared.pdb,True,170009,d737dd3915befa1d1cc9d8cd5b36ac8f094a3aa47f3f245388c2a4f14606b2d9,structures/x4373a/A71EV2A-x4373a/A71EV2A-x4373a_ligand_ref.sdf,True,1898,da764b6dc175cc3c2fdb9b38bfae99b0b2dc9a3d9891f6a839dcfbb7408dc3e6,structures/x4373a/A71EV2A-x4373a/A71EV2A-x4373a_ligand_prepared.sdf,True,3392,fb1b47ef469c6c5bbb007598d0c1544295f6679da6e7fcfb232cf344066aa06d,1116,1077,39,21,2097,2097,,,True,1,21,21,0,C:15;N:2;O:4,True,1,39,21,0,C:15;H:18;N:2;O:4
321,A71EV2A-x4374a,x4374a_x4374b,NC(=O)[C@H]1CCCN(C(=O)Cc2ccccc2CO)C1,4.3458,False,False,True,True,False,44.0492,91.3043,40.2188,structures/x4374a_x4374b/A71EV2A-x4374a,structures/x4374a_x4374b/A71EV2A-x4374a/A71EV2A-x4374a_complex_ref.pdb,True,375189,d586e816b70c3dabf1875418267e6406a5c2268deb427f5bf16395086cb4b4cf,structures/x4374a_x4374b/A71EV2A-x4374a/A71EV2A-x4374a_prepared.pdb,True,170009,c0158ba67a3651a7e161d06e23ef34adfd19f8a721eeff67c6cdbaa9fd48bf6e,structures/x4374a_x4374b/A71EV2A-x4374a/A71EV2A-x4374a_ligand_ref.sdf,True,1802,312d03946ca79e4a479efc87e5c187cd51bcdc9695b22478a759a45112257a27,structures/x4374a_x4374b/A71EV2A-x4374a/A71EV2A-x4374a_ligand_prepared.sdf,True,3462,d30118c689f8a9d95348eb5ceaad1ea6d61b19259aa4f97c0d67776224d550e6,2216,2154,62,40,2097,2097,,,True,1,20,20,0,C:15;N:2;O:3,True,1,40,20,0,C:15;H:20;N:2;O:3
322,A71EV2A-x4374b,x4374a_x4374b,NC(=O)[C@H]1CCCN(C(=O)Cc2ccccc2CO)C1,4.3458,False,False,True,True,False,44.2272,95.4545,42.2169,structures/x4374a_x4374b/A71EV2A-x4374b,structures/x4374a_x4374b/A71EV2A-x4374b/A71EV2A-x4374b_complex_ref.pdb,True,374946,741f8ee88eb256cceada5faf053d258d429e36cd381b6eafcf59fbc9dc1cf2ad,structures/x4374a_x4374b/A71EV2A-x4374b/A71EV2A-x4374b_prepared.pdb,True,170009,92c96fee9e920a90d40210f27a56a4f0bf2f9e97a8b72f62aa5eb73e8a3f1012,structures/x4374a_x4374b/A71EV2A-x4374b/A71EV2A-x4374b_ligand_ref.sdf,True,1802,704671d86b5e252aa7724541bd52af83dd57391364b0ef7a070b50b9a358b70e,structures/x4374a_x4374b/A71EV2A-x4374b/A71EV2A-x4374b_ligand_prepared.sdf,True,3462,17ef2ba7cb915edbd245360f2c576aafaa9f4b34b8882f9a468ae02260c8b571,2213,2154,59,40,2097,2097,,,True,1,20,20,0,C:15;N:2;O:3,True,1,40,20,0,C:15;H:20;N:2;O:3
323,A71EV2A-x4380a,x4380a,NC(=O)[C@H]1CCCN(C(=O)Cc2cc(F)ccc2Cl)C1,,False,False,True,True,False,44.8736,91.3043,40.9715,structures/x4380a/A71EV2A-x4380a,structures/x4380a/A71EV2A-x4380a/A71EV2A-x4380a_complex_ref.pdb,True,194232,c726611914a5113b2b8cc33494a32128eb3a00d4ba67af0e6a3b69f427e99d4d,structures/x4380a/A71EV2A-x4380a/A71EV2A-x4380a_prepared.pdb,True,170009,f738cb0a9099dfd107f31e7524320e54208fbd3c1b53b9a66332ca8c08554cd7,structures/x4380a/A71EV2A-x4380a/A71EV2A-x4380a_ligand_ref.sdf,True,1802,f4952de72dbb87bc7038380d5ab6879886a9994c29e59c1f855180b719d929b4,structures/x4380a/A71EV2A-x4380a/A71EV2A-x4380a_ligand_prepared.sdf,True,3130,513ab70161e7d0a465abf5129d46f350ce26668e6252ebf12210aeaa2f7722cf,1107,1077,30,20,2097,2097,,,True,1,20,20,0,C:14;Cl:1;F:1;N:2;O:2,True,1,36,20,0,C:14;Cl:1;F:1;H:16;N:2;O:2
324,A71EV2A-x4381a,x4381a,NC(=O)[C@H]1CCCN(C(=O)Cc2cc(C(F)(F)F)ccc2C(F)(F)F)C1,3.8068,False,False,True,True,False,41.3537,92,38.0454,structures/x4381a/A71EV2A-x4381a,structures/x4381a/A71EV2A-x4381a/A71EV2A-x4381a_complex_ref.pdb,True,198450,dd517ce92558eb6646d587d4a67f75fe5ad249357a0db52cf929571c3af4204d,structures/x4381a/A71EV2A-x4381a/A71EV2A-x4381a_prepared.pdb,True,170009,4e7984c5d245d469ad5a1449e331825040c29c452b9a6bc2ded9e865f6147846,structures/x4381a/A71EV2A-x4381a/A71EV2A-x4381a_ligand_ref.sdf,True,2300,3644b08397cbcf05fb0d4a54ab096793613b427d1be6c8eda1567f4a558ec14d,structures/x4381a/A71EV2A-x4381a/A71EV2A-x4381a_ligand_prepared.sdf,True,3628,5ee8d7d3fba70d13138c1c68bbb734f83a1f668ebd657cd14de2d94e7a487617,1111,1077,34,26,2097,2097,,,True,1,26,26,0,C:16;F:6;N:2;O:2,True,1,42,26,0,C:16;F:6;H:16;N:2;O:2
325,A71EV2A-x4203a,x4203a,COc1cc(Cl)ccc1CC(=O)N1CCC[C@H](C(N)=O)C1,4.0186,False,False,True,True,False,40.8542,91.6667,37.4497,structures/x4203a/A71EV2A-x4203a,structures/x4203a/A71EV2A-x4203a/A71EV2A-x4203a_complex_ref.pdb,True,196906,fdc48bd6288c9c39741865d0070d8e149160f2e87ccbb366edb20b26d50dba97,structures/x4203a/A71EV2A-x4203a/A71EV2A-x4203a_prepared.pdb,True,170009,6fdfddeebe667d0400aaaed26cbbf1d3c44909ac549b58f5748f374dd409f97e,structures/x4203a/A71EV2A-x4203a/A71EV2A-x4203a_ligand_ref.sdf,True,1885,ce614d256cba83858f7994221104c589793d12e9dff20c86de18c6b0eacad530,structures/x4203a/A71EV2A-x4203a/A71EV2A-x4203a_ligand_prepared.sdf,True,3462,318752043482b504edfefc046e56b991f59f16c5f26a996444a942d7eaf23fd8,1113,1074,39,21,2097,2097,,,True,1,21,21,0,C:15;Cl:1;N:2;O:3,True,1,40,21,0,C:15;Cl:1;H:19;N:2;O:3
326,A71EV2A-x4207a,x4207a_x4207b,COc1ccccc1[C@@H](NC(C)=O)C(=O)N1CCC[C@H](C(N)=O)C1,5.2384,False,False,True,True,False,38.4143,92.3077,35.4593,structures/x4207a_x4207b/A71EV2A-x4207a,structures/x4207a_x4207b/A71EV2A-x4207a/A71EV2A-x4207a_complex_ref.pdb,True,380777,8532fd655428e7300abb1daa0328aab7245b8ff224e8f63a86bdd1cf5a7026c9,structures/x4207a_x4207b/A71EV2A-x4207a/A71EV2A-x4207a_prepared.pdb,True,168794,144f8499e1338a9f784f85371db85ea45335018f4aaf24821191d0c19de6efa5,structures/x4207a_x4207b/A71EV2A-x4207a/A71EV2A-x4207a_ligand_ref.sdf,True,2134,03f20a6f0eeaf7d1e0d082f2e800918f568ec4783a665d95b1889f5c77bed59d,structures/x4207a_x4207b/A71EV2A-x4207a/A71EV2A-x4207a_ligand_prepared.sdf,True,4043,a4dfe13740563875d3e6021298161d8a53c9a6d46f860cb66f1195439f7094bf,2224,2145,79,48,2082,2082,,,True,1,24,24,0,C:17;N:3;O:4,True,1,47,24,0,C:17;H:23;N:3;O:4
327,A71EV2A-x4207b,x4207a_x4207b,COc1ccccc1[C@@H](NC(C)=O)C(=O)N1CCC[C@H](C(N)=O)C1,5.2384,False,False,True,True,False,39.2891,96,37.7175,structures/x4207a_x4207b/A71EV2A-x4207b,structures/x4207a_x4207b/A71EV2A-x4207b/A71EV2A-x4207b_complex_ref.pdb,True,380534,8e472e908a32ddc4b941686e6bcd6269e7b16df7c6a196f931eb6f4c182f9881,structures/x4207a_x4207b/A71EV2A-x4207b/A71EV2A-x4207b_prepared.pdb,True,170009,6b618171b8f08efa15a0554116de566982ac8cfd902b6cc9dc0d888f5a302f79,structures/x4207a_x4207b/A71EV2A-x4207b/A71EV2A-x4207b_ligand_ref.sdf,True,2134,1a28d61a12701f3c0cffd7d9be7da53bbe9fb4e1182bc2029dba12e7b7d96f0e,structures/x4207a_x4207b/A71EV2A-x4207b/A71EV2A-x4207b_ligand_prepared.sdf,True,4043,c7bcb1e220d0bb4089de3a68f935dde01f7b12971f234f69527857c17735d536,2221,2145,76,48,2097,2097,,,True,1,24,24,0,C:17;N:3;O:4,True,1,47,24,0,C:17;H:23;N:3;O:4
328,A71EV2A-x4209a,x3942a_x4209a,COc1cccc(Cl)c1CC(=O)N1CCC[C@H](C(N)=O)C1,4.3783,False,False,True,True,False,53.742,76,40.8439,structures/x3942a_x4209a/A71EV2A-x4209a,structures/x3942a_x4209a/A71EV2A-x4209a/A71EV2A-x4209a_complex_ref.pdb,True,196904,fec5dc998c93182d35e5ee413bb096bf49d341f5ddc910bb7e824b7a13a162c7,structures/x3942a_x4209a/A71EV2A-x4209a/A71EV2A-x4209a_prepared.pdb,True,170009,4e95325a5ce398cad3462c72da93435c8b2747582f933206cce428b78f23c83f,structures/x3942a_x4209a/A71EV2A-x4209a/A71EV2A-x4209a_ligand_ref.sdf,True,1885,038140b6772ddf8d84a97c19065f1b8db5858dfc5c38a165ae539c6f433221fa,structures/x3942a_x4209a/A71EV2A-x4209a/A71EV2A-x4209a_ligand_prepared.sdf,True,3462,c5adb4de101360ea3c3aed71787f601333e693a9e408bf07e62ac68fe2ff5330,1111,1077,34,21,2097,2097,,,True,1,21,21,0,C:15;Cl:1;N:2;O:3,True,1,40,21,0,C:15;Cl:1;H:19;N:2;O:3
329,A71EV2A-x4214a,x4214a_x4214b,COc1ccccc1S(=O)(=O)N1CCC[C@H](C(N)=O)C1,5.1618,False,False,True,True,False,40.2906,91.6667,36.933,structures/x4214a_x4214b/A71EV2A-x4214a,structures/x4214a_x4214b/A71EV2A-x4214a/A71EV2A-x4214a_complex_ref.pdb,True,374377,4a9d17ec0201e3a20364cf5f114e4e43dd0dd7838c83e950f2023f2592db015f,structures/x4214a_x4214b/A71EV2A-x4214a/A71EV2A-x4214a_prepared.pdb,True,170009,0f65b214af648fe054638a9e3ebedd1698fd951ee50d957bceef1d24bd8e2caa,structures/x4214a_x4214b/A71EV2A-x4214a/A71EV2A-x4214a_ligand_ref.sdf,True,1802,4fa9e88d0d2d3f456b1603ec8e37e51bbfa9a67d5f4cb500f9655f0ea7d56564,structures/x4214a_x4214b/A71EV2A-x4214a/A71EV2A-x4214a_ligand_prepared.sdf,True,3296,e9cc7af39a07e360e9309cad00b2b043e8e4fbc8dcc6df97b2e0122ac9285ba7,2224,2154,70,40,2097,2097,,,True,1,20,20,0,C:13;N:2;O:4;S:1,True,1,38,20,0,C:13;H:18;N:2;O:4;S:1
330,A71EV2A-x4214b,x4214a_x4214b,COc1ccccc1S(=O)(=O)N1CCC[C@H](C(N)=O)C1,5.1618,False,False,True,True,False,40.0688,95.6522,38.3266,structures/x4214a_x4214b/A71EV2A-x4214b,structures/x4214a_x4214b/A71EV2A-x4214b/A71EV2A-x4214b_complex_ref.pdb,True,373972,7f9ddd0337851b270031440ba35edef7d51205f607a98737eeddde5a8c21948a,structures/x4214a_x4214b/A71EV2A-x4214b/A71EV2A-x4214b_prepared.pdb,True,170009,876d7e156a19bcd98b761aaa2f4ee3d0dd0af15cdcdcee74c8f5004f65685659,structures/x4214a_x4214b/A71EV2A-x4214b/A71EV2A-x4214b_ligand_ref.sdf,True,1802,b835d339e813b935c3ba6f0f289d91ff446ec3d6fb3846da4dd1562aacca6361,structures/x4214a_x4214b/A71EV2A-x4214b/A71EV2A-x4214b_ligand_prepared.sdf,True,3296,7d46f51efcdac8e9f63353b8fdfddc2fb7502af80ff78d55dff6a83b4bdf5584,2219,2154,65,40,2097,2097,,,True,1,20,20,0,C:13;N:2;O:4;S:1,True,1,38,20,0,C:13;H:18;N:2;O:4;S:1
331,A71EV2A-x4237a,x4237a_x4237b_x4237c_x4237d,NC(=O)[C@H]1CCCN(C(=O)[C@@H](Cc2ccc(F)cc2)c2ccccc2)C1,5.4786,False,False,True,True,False,41.2454,95.8333,39.5268,structures/x4237a_x4237b_x4237c_x4237d/A71EV2A-x4237a,structures/x4237a_x4237b_x4237c_x4237d/A71EV2A-x4237a/A71EV2A-x4237a_complex_ref.pdb,True,386529,6d4509425d5d5fa868a13610582f1be070861dcdd43584af2e96b7895045a8f6,structures/x4237a_x4237b_x4237c_x4237d/A71EV2A-x4237a/A71EV2A-x4237a_prepared.pdb,True,170009,ee30ece3c09eb172ff0a4b6f932a93bde55b995f99fcd7b25bfdd652180dd443,structures/x4237a_x4237b_x4237c_x4237d/A71EV2A-x4237a/A71EV2A-x4237a_ligand_ref.sdf,True,2313,dc068fc31529cba039be87dab35e75aff9f3e7c94e5137018d1f8d8ebb10b252,structures/x4237a_x4237b_x4237c_x4237d/A71EV2A-x4237a/A71EV2A-x4237a_ligand_prepared.sdf,True,4222,3991bed12a3ad150a9bbea847e15e05fa53575cc30e0ae4c20109365730e5ac9,2258,2154,104,78,2097,2097,,,True,1,26,26,0,C:21;F:1;N:2;O:2,True,1,49,26,0,C:21;F:1;H:23;N:2;O:2
332,A71EV2A-x4237b,x4237a_x4237b_x4237c_x4237d,NC(=O)[C@H]1CCCN(C(=O)[C@@H](Cc2ccc(F)cc2)c2ccccc2)C1,5.4786,False,False,True,True,False,37.92,86.3636,32.7491,structures/x4237a_x4237b_x4237c_x4237d/A71EV2A-x4237b,structures/x4237a_x4237b_x4237c_x4237d/A71EV2A-x4237b/A71EV2A-x4237b_complex_ref.pdb,True,386529,39d410c67de17d4966b1a79ed6a46ab0c8e6438cabb1cb2020adeb6a1162f13f,structures/x4237a_x4237b_x4237c_x4237d/A71EV2A-x4237b/A71EV2A-x4237b_prepared.pdb,True,170009,c5af257b954a8c501e9ca5feb9a74b080a5cafae7e0c7f4d03ed94eb4823c648,structures/x4237a_x4237b_x4237c_x4237d/A71EV2A-x4237b/A71EV2A-x4237b_ligand_ref.sdf,True,2313,1ec3df633e2984eb5d75821782d0c361de634103d1033de02b4ea6fd7487dab5,structures/x4237a_x4237b_x4237c_x4237d/A71EV2A-x4237b/A71EV2A-x4237b_ligand_prepared.sdf,True,4222,187385512636121256eba1bb9f0ea953ed5c07241e5b55030d87b56173919618,2258,2154,104,78,2097,2097,,,True,1,26,26,0,C:21;F:1;N:2;O:2,True,1,49,26,0,C:21;F:1;H:23;N:2;O:2
333,A71EV2A-x4237c,x4237a_x4237b_x4237c_x4237d,NC(=O)[C@H]1CCCN(C(=O)[C@@H](Cc2ccc(F)cc2)c2ccccc2)C1,5.4786,False,False,True,True,False,36.2896,95.6522,34.7118,structures/x4237a_x4237b_x4237c_x4237d/A71EV2A-x4237c,structures/x4237a_x4237b_x4237c_x4237d/A71EV2A-x4237c/A71EV2A-x4237c_complex_ref.pdb,True,386205,172c1def6adf6bb941f4fc5cbb2622461499cb35815e50c52136a278089de1d9,structures/x4237a_x4237b_x4237c_x4237d/A71EV2A-x4237c/A71EV2A-x4237c_prepared.pdb,True,170009,a44f472db5938969a19f93f378c7cb9c77b908304dc16475333f344a561932a6,structures/x4237a_x4237b_x4237c_x4237d/A71EV2A-x4237c/A71EV2A-x4237c_ligand_ref.sdf,True,2313,40bf88f65b7f8caa82eafa0a7ff38e52318fd52496f146b00f31fa1805e95963,structures/x4237a_x4237b_x4237c_x4237d/A71EV2A-x4237c/A71EV2A-x4237c_ligand_prepared.sdf,True,4222,ef8235a1c63ea2bca1bdb5adec4ce1286cca544fbe09ee646b0911c50d3690b5,2254,2154,100,78,2097,2097,,,True,1,26,26,0,C:21;F:1;N:2;O:2,True,1,49,26,0,C:21;F:1;H:23;N:2;O:2
334,A71EV2A-x4237d,x4237a_x4237b_x4237c_x4237d,NC(=O)[C@H]1CCCN(C(=O)[C@@H](Cc2ccc(F)cc2)c2ccccc2)C1,5.4786,False,False,True,True,False,36.0026,95,34.2025,structures/x4237a_x4237b_x4237c_x4237d/A71EV2A-x4237d,structures/x4237a_x4237b_x4237c_x4237d/A71EV2A-x4237d/A71EV2A-x4237d_complex_ref.pdb,True,386205,b7f8a5f1d0e55543004faae8ae9068ef1138a46dfeefbb30edf5d0f7a1ff89c5,structures/x4237a_x4237b_x4237c_x4237d/A71EV2A-x4237d/A71EV2A-x4237d_prepared.pdb,True,170009,e140dc537f75f72c64953ed16c432c2069872adf6c8d78bd68d448f82d8e0747,structures/x4237a_x4237b_x4237c_x4237d/A71EV2A-x4237d/A71EV2A-x4237d_ligand_ref.sdf,True,2313,722b1891e8051a9a641bce61511823855e6e5ef6c74e7da8f39793cb06efb7d7,structures/x4237a_x4237b_x4237c_x4237d/A71EV2A-x4237d/A71EV2A-x4237d_ligand_prepared.sdf,True,4222,72cb248d68bbd6cd2b0d863eab56460ca5a3578d148763760905e3c52b5df5b5,2254,2154,100,78,2097,2097,,,True,1,26,26,0,C:21;F:1;N:2;O:2,True,1,49,26,0,C:21;F:1;H:23;N:2;O:2
335,A71EV2A-x4239a,x4239a,COc1cccc(Cl)c1CC(=O)N1C[C@H](C(N)=O)[C@H]2CCC[C@H]21,4.8196,False,False,True,True,False,45.7653,76,34.7816,structures/x4239a/A71EV2A-x4239a,structures/x4239a/A71EV2A-x4239a/A71EV2A-x4239a_complex_ref.pdb,True,196826,6b59d860dc07fc60f6fa9acfaf6ff2f7acfcc359776dccfb418ad8740e9ae185,structures/x4239a/A71EV2A-x4239a/A71EV2A-x4239a_prepared.pdb,True,170009,c343d232dd506fc3ef42b0e809225bdb239580d43c4ed939ce8ef7a926c71abf,structures/x4239a/A71EV2A-x4239a/A71EV2A-x4239a_ligand_ref.sdf,True,2064,4483d677b4c289bbbe32e82f97fed3e7eb0712a2a9bf288de9ce3301b474b6a0,structures/x4239a/A71EV2A-x4239a/A71EV2A-x4239a_ligand_prepared.sdf,True,3807,74f658347b8ca0bbfe9dd4cd4dfc4931dab2f9b2c673c6497b2e896b2967b162,1124,1080,44,23,2097,2097,,,True,1,23,23,0,C:17;Cl:1;N:2;O:3,True,1,44,23,0,C:17;Cl:1;H:21;N:2;O:3
336,A71EV2A-x4254a,x4254a,NC(=O)[C@H]1CCCN(C(=O)[C@H]2Cc3cccc(Cl)c32)C1,,False,False,True,True,False,46.3504,91.3043,42.3199,structures/x4254a/A71EV2A-x4254a,structures/x4254a/A71EV2A-x4254a/A71EV2A-x4254a_complex_ref.pdb,True,197472,85521cccf386b5ce72cdba607d7135a18b46da4239d9fdfae98073e82065ea42,structures/x4254a/A71EV2A-x4254a/A71EV2A-x4254a_prepared.pdb,True,170009,09aeb4bdf36168947ca0a197d7487e8c44b47b74ac2fdef6cb97c1a40b0ba79f,structures/x4254a/A71EV2A-x4254a/A71EV2A-x4254a_ligand_ref.sdf,True,1815,ea81570bbbe975373c2ec82cb57ebf85346694afe238da4cf65bd3411b583991,structures/x4254a/A71EV2A-x4254a/A71EV2A-x4254a_ligand_prepared.sdf,True,3226,09f863b6561aa44d8b7fe90934990ecd16b9ed7ac90fa4b0fd34474eb5726db7,1116,1080,36,20,2097,2097,,,True,1,20,20,0,C:15;Cl:1;N:2;O:2,True,1,37,20,0,C:15;Cl:1;H:17;N:2;O:2
